product_id,product_name,category,brand,unit_price,unit_cost,launch_year,warranty_months,weight_kg,product_sku,subcategory,model_family,colour,supplier_id,supplier_country,launch_date,tax_category,package_type,recyclable_packaging,active_flag,product_description_clean
PRD0097,Candle Shift 196,Gaming,Candle,2221.25,1174.38,2015,24,1.253,SKU-CAN00097,Gaming Hardware,Flux,Red,SUP023,Japan,2015-01-11,GST_STANDARD,Recycled box,True,True,"gaming hardware designed for game streaming and media capture, in the flux family and supplied by candle with a 24-month warranty."
PRD0098,Vela Atlas 197,Wearable,Vela,848.52,579.68,2015,12,0.149,SKU-VEL00098,Health Wearable,Halo,Green,SUP024,Japan,2015-06-11,GST_STANDARD,Recycled box,True,True,"health wearable designed for habit reminders and everyday timekeeping, in the halo family and supplied by vela with a 12-month warranty."
PRD0099,Candle Flux 198,Networking,Candle,245.95,132.11,2012,24,0.706,SKU-CAN00099,Connected Network,Lumen,Graphite,SUP025,Japan,2012-09-26,GST_STANDARD,Recycled box,True,True,"connected network designed for extending coverage between rooms, in the lumen family and supplied by candle with a 24-month warranty."
PRD0100,Vela Pulse 199,Accessory,Vela,206.02,129.14,2017,12,0.146,SKU-VEL00100,Mobile Accessory,Nova,Black,SUP026,Japan,2017-04-03,GST_STANDARD,Protective case,True,True,"mobile accessory designed for hands-free device support in a shared workspace, in the nova family and supplied by vela with a 12-month warranty."
PRD0101,Candle Vista 200,Laptop,Candle,1188.71,884.99,2016,24,1.472,SKU-CAN00101,Ultrabook,Orbit,Blue,SUP027,Australia,2016-10-27,GST_STANDARD,Recycled box,False,True,"ultrabook designed for portable document work and video meetings, in the orbit family and supplied by candle with a 24-month warranty."
PRD0102,Vela Core 201,Smartphone,Vela,1075.3,674.67,2015,24,0.278,SKU-VEL00102,5G Smartphone,Pulse,Graphite,SUP028,Malaysia,2015-09-10,GST_STANDARD,Protective case,True,True,"5g smartphone designed for daily communication and navigation, in the pulse family and supplied by vela with a 24-month warranty."
PRD0103,Candle Lumen 202,Tablet,Candle,619.16,406.39,2012,24,0.765,SKU-CAN00103,Productivity Tablet,Quest,Gold,SUP029,Vietnam,2012-12-01,GST_STANDARD,Box,True,True,"productivity tablet designed for reading, annotation and handwritten notes, in the quest family and supplied by candle with a 24-month warranty."
PRD0104,Vela Ridge 203,Home Entertainment,Vela,1407.8,999.72,2013,24,9.574,SKU-VEL00104,Smart Display,Ridge,Gold,SUP030,Vietnam,2013-12-11,GST_STANDARD,Protective case,True,True,"smart display designed for shared film and television viewing, in the ridge family and supplied by vela with a 24-month warranty."
PRD0105,Candle Arc 204,Audio,Candle,431.76,208.46,2013,12,0.52,SKU-CAN00105,Wireless Audio,Shift,Silver,SUP031,Japan,2013-10-07,GST_STANDARD,Recycled box,True,True,"wireless audio designed for commuting and spoken-content listening, in the shift family and supplied by candle with a 12-month warranty."
PRD0106,Vela Echo 205,Smart Home,Vela,40.68,25.11,2016,12,0.266,SKU-VEL00106,Home Automation,Spark,Blue,SUP032,Malaysia,2016-02-04,GST_STANDARD,Protective case,True,True,"home automation designed for app-controlled room lighting, in the spark family and supplied by vela with a 12-month warranty."
PRD0107,Candle Orbit 206,Gaming,Candle,1780.98,944.42,2013,24,0.95,SKU-CAN00107,Gaming Hardware,Vista,Graphite,SUP033,Malaysia,2013-05-04,GST_STANDARD,Box,True,True,"gaming hardware designed for long desktop gaming sessions, in the vista family and supplied by candle with a 24-month warranty."
PRD0108,Vela Spark 207,Wearable,Vela,462.45,294.06,2017,12,0.147,SKU-VEL00108,Health Wearable,Wave,Green,SUP034,Malaysia,2017-03-19,GST_STANDARD,Protective case,True,True,"health wearable designed for daily activity and sleep tracking, in the wave family and supplied by vela with a 12-month warranty."
PRD0109,Candle Bloom 208,Networking,Candle,326.84,163.55,2014,24,0.54,SKU-CAN00109,Connected Network,Arc,Gold,SUP035,Korea,2014-01-13,GST_STANDARD,Protective case,True,True,"connected network designed for home-office wireless coverage, in the arc family and supplied by candle with a 24-month warranty."
PRD0110,Vela Halo 209,Accessory,Vela,110.2,72.82,2012,12,0.238,SKU-VEL00110,Mobile Accessory,Atlas,Red,SUP036,Australia,2012-03-12,GST_STANDARD,Protective case,True,True,"mobile accessory designed for adjustable desk mounting and device positioning, in the atlas family and supplied by vela with a 12-month warranty."
PRD0111,Candle Quest 210,Laptop,Candle,2227.8,1489.57,2015,24,2.003,SKU-CAN00111,Ultrabook,Bloom,White,SUP037,Japan,2015-10-26,GST_STANDARD,Box,False,True,"ultrabook designed for study, research and note taking, in the bloom family and supplied by candle with a 24-month warranty."
PRD0112,Vela Wave 211,Smartphone,Vela,1668.77,808.22,2013,24,0.218,SKU-VEL00112,5G Smartphone,Core,Blue,SUP001,Malaysia,2013-01-12,GST_STANDARD,Box,True,True,"5g smartphone designed for mobile photography and messaging, in the core family and supplied by vela with a 24-month warranty."
PRD0113,Candle Edge 212,Tablet,Candle,418.73,211.97,2013,24,0.526,SKU-CAN00113,Productivity Tablet,Edge,Green,SUP002,Malaysia,2013-03-13,GST_STANDARD,Protective case,True,True,"productivity tablet designed for portable media and video calls, in the edge family and supplied by candle with a 24-month warranty."
PRD0114,Vela Nova 213,Home Entertainment,Vela,2474.92,1778.51,2016,24,7.257,SKU-VEL00114,Smart Display,Echo,Black,SUP003,Japan,2016-07-14,GST_STANDARD,Box,True,True,"smart display designed for music and spoken-content playback, in the echo family and supplied by vela with a 24-month warranty."
PRD0115,Candle Shift 214,Audio,Candle,678.71,466.59,2014,12,0.387,SKU-CAN00115,Wireless Audio,Flux,Red,SUP004,Vietnam,2014-08-20,GST_STANDARD,Recycled box,True,True,"wireless audio designed for music during focused desk work, in the flux family and supplied by candle with a 12-month warranty."
PRD0116,Vela Atlas 215,Smart Home,Vela,333.11,187.54,2015,12,0.358,SKU-VEL00116,Home Automation,Halo,Black,SUP005,China,2015-04-25,GST_STANDARD,Recycled box,True,True,"home automation designed for scheduled control of a household power outlet, in the halo family and supplied by vela with a 12-month warranty."
PRD0117,Candle Flux 216,Gaming,Candle,684.24,336.78,2013,24,1.588,SKU-CAN00117,Gaming Hardware,Lumen,Gold,SUP006,Korea,2013-04-07,GST_STANDARD,Protective case,True,False,"gaming hardware designed for casual games in a shared room, in the lumen family and supplied by candle with a 24-month warranty."
PRD0118,Vela Pulse 217,Wearable,Vela,578.97,356.92,2017,12,0.151,SKU-VEL00118,Health Wearable,Nova,Gold,SUP007,Korea,2017-09-22,GST_STANDARD,Box,True,True,"health wearable designed for walking and commute notifications, in the nova family and supplied by vela with a 12-month warranty."
PRD0119,Candle Vista 218,Networking,Candle,871.39,544.14,2013,24,0.809,SKU-CAN00119,Connected Network,Orbit,Silver,SUP008,Australia,2013-07-20,GST_STANDARD,Protective case,False,True,"connected network designed for connecting several shared household devices, in the orbit family and supplied by candle with a 24-month warranty."
PRD0120,Vela Core 219,Accessory,Vela,46.82,30.92,2016,12,0.221,SKU-VEL00120,Mobile Accessory,Pulse,White,SUP009,Korea,2016-02-23,GST_STANDARD,Recycled box,True,True,"mobile accessory designed for protective storage during travel, in the pulse family and supplied by vela with a 12-month warranty."
PRD0121,Candle Lumen 220,Laptop,Candle,2314.16,1383.98,2016,24,1.247,SKU-CAN00121,Ultrabook,Quest,Red,SUP010,Japan,2016-11-18,GST_STANDARD,Protective case,True,True,"ultrabook designed for creative projects and media editing, in the quest family and supplied by candle with a 24-month warranty."
PRD0122,Vela Ridge 221,Smartphone,Vela,1652.29,1129.78,2014,24,0.265,SKU-VEL00122,5G Smartphone,Ridge,Silver,SUP011,Japan,2014-09-20,GST_STANDARD,Recycled box,True,True,"5g smartphone designed for work calls and calendar management, in the ridge family and supplied by vela with a 24-month warranty."
PRD0123,Candle Arc 222,Tablet,Candle,906.0,670.1,2016,24,0.546,SKU-CAN00123,Productivity Tablet,Shift,Blue,SUP012,China,2016-05-21,GST_STANDARD,Protective case,True,True,"productivity tablet designed for field forms and client presentations, in the shift family and supplied by candle with a 24-month warranty."
PRD0124,Vela Echo 223,Home Entertainment,Vela,659.93,322.67,2013,24,6.967,SKU-VEL00124,Smart Display,Spark,Graphite,SUP013,Korea,2013-12-23,GST_STANDARD,Recycled box,False,True,"smart display designed for family media streaming, in the spark family and supplied by vela with a 24-month warranty."
PRD0125,Candle Orbit 224,Audio,Candle,517.12,388.19,2013,12,0.398,SKU-CAN00125,Wireless Audio,Vista,Green,SUP014,Malaysia,2013-11-24,GST_STANDARD,Recycled box,True,True,"wireless audio designed for video calls and online classes, in the vista family and supplied by candle with a 12-month warranty."
PRD0126,Vela Spark 225,Smart Home,Vela,273.65,184.46,2012,12,0.479,SKU-VEL00126,Home Automation,Wave,Silver,SUP015,Australia,2012-05-04,GST_STANDARD,Recycled box,False,True,"home automation designed for indoor temperature and humidity monitoring, in the wave family and supplied by vela with a 12-month warranty."
PRD0127,Candle Bloom 226,Gaming,Candle,415.41,309.84,2013,24,1.027,SKU-CAN00127,Gaming Hardware,Arc,Black,SUP016,Vietnam,2013-01-15,GST_STANDARD,Box,False,True,"gaming hardware designed for competitive play and voice communication, in the arc family and supplied by candle with a 24-month warranty."
PRD0128,Vela Halo 227,Wearable,Vela,237.78,120.0,2014,12,0.121,SKU-VEL00128,Health Wearable,Atlas,Green,SUP017,Australia,2014-07-23,GST_STANDARD,Protective case,True,True,"health wearable designed for exercise session summaries, in the atlas family and supplied by vela with a 12-month warranty."
PRD0129,Candle Quest 228,Networking,Candle,1446.26,730.79,2013,24,0.532,SKU-CAN00129,Connected Network,Bloom,Black,SUP018,Japan,2013-08-11,GST_STANDARD,Protective case,False,True,"connected network designed for video meetings and media streaming, in the bloom family and supplied by candle with a 24-month warranty."
PRD0130,Vela Wave 229,Accessory,Vela,234.4,120.8,2017,12,0.146,SKU-VEL00130,Mobile Accessory,Core,Green,SUP019,Malaysia,2017-08-20,GST_STANDARD,Protective case,True,True,"mobile accessory designed for charging-cable organisation, in the core family and supplied by vela with a 12-month warranty."
PRD0131,Candle Edge 230,Laptop,Candle,2047.43,1221.71,2013,24,1.107,SKU-CAN00131,Ultrabook,Edge,Green,SUP020,Vietnam,2013-12-06,GST_STANDARD,Box,True,True,"ultrabook designed for shared home-office administration, in the edge family and supplied by candle with a 24-month warranty."
PRD0132,Vela Nova 231,Smartphone,Vela,1616.97,876.55,2016,24,0.275,SKU-VEL00132,5G Smartphone,Echo,Silver,SUP021,Vietnam,2016-09-02,GST_STANDARD,Box,True,True,"5g smartphone designed for travel planning and media use, in the echo family and supplied by vela with a 24-month warranty."
PRD0133,Candle Shift 232,Tablet,Candle,772.02,470.47,2016,24,0.453,SKU-CAN00133,Productivity Tablet,Flux,Black,SUP022,Japan,2016-11-11,GST_STANDARD,Protective case,True,True,"productivity tablet designed for family learning and shared browsing, in the flux family and supplied by candle with a 24-month warranty."
PRD0134,Vela Atlas 233,Home Entertainment,Vela,1214.25,651.37,2016,24,7.968,SKU-VEL00134,Smart Display,Halo,Graphite,SUP023,Australia,2016-11-12,GST_STANDARD,Box,True,True,"smart display designed for casual living-room gaming, in the halo family and supplied by vela with a 24-month warranty."
PRD0135,Candle Flux 234,Audio,Candle,1054.93,772.09,2016,12,0.446,SKU-CAN00135,Wireless Audio,Lumen,Blue,SUP024,Japan,2016-12-11,GST_STANDARD,Box,True,True,"wireless audio designed for shared-room music playback, in the lumen family and supplied by candle with a 12-month warranty."
PRD0136,Vela Pulse 235,Smart Home,Vela,360.6,212.98,2013,12,0.406,SKU-VEL00136,Home Automation,Nova,Blue,SUP025,Malaysia,2013-09-20,GST_STANDARD,Recycled box,False,True,"home automation designed for door and window activity alerts, in the nova family and supplied by vela with a 12-month warranty."
PRD0137,Candle Vista 236,Gaming,Candle,1138.46,679.77,2012,24,1.064,SKU-CAN00137,Gaming Hardware,Orbit,Green,SUP026,Vietnam,2012-07-09,GST_STANDARD,Box,True,True,"gaming hardware designed for portable gaming and travel, in the orbit family and supplied by candle with a 24-month warranty."
PRD0138,Vela Core 237,Wearable,Vela,818.63,502.72,2017,12,0.148,SKU-VEL00138,Health Wearable,Pulse,Blue,SUP027,Japan,2017-03-06,GST_STANDARD,Recycled box,True,True,"health wearable designed for calendar alerts and quick message checks, in the pulse family and supplied by vela with a 12-month warranty."
PRD0139,Candle Lumen 238,Networking,Candle,1416.61,955.55,2016,24,0.802,SKU-CAN00139,Connected Network,Quest,White,SUP028,Malaysia,2016-06-19,GST_STANDARD,Recycled box,False,True,"connected network designed for guest-network and device management, in the quest family and supplied by candle with a 24-month warranty."
PRD0140,Vela Ridge 239,Accessory,Vela,394.57,230.68,2015,12,0.205,SKU-VEL00140,Mobile Accessory,Ridge,Blue,SUP029,Australia,2015-02-20,GST_STANDARD,Box,False,True,"mobile accessory designed for connecting several devices through one compact adapter, in the ridge family and supplied by vela with a 12-month warranty."
PRD0141,Candle Arc 240,Laptop,Candle,2256.8,1168.33,2017,24,1.123,SKU-CAN00141,Ultrabook,Shift,Green,SUP030,Australia,2017-07-23,GST_STANDARD,Recycled box,True,True,"ultrabook designed for travel-based work and presentations, in the shift family and supplied by candle with a 24-month warranty."
PRD0142,Vela Echo 241,Smartphone,Vela,1647.71,801.34,2012,24,0.238,SKU-VEL00142,5G Smartphone,Spark,Blue,SUP031,Korea,2012-02-26,GST_STANDARD,Recycled box,True,True,"5g smartphone designed for family communication and casual apps, in the spark family and supplied by vela with a 24-month warranty."
PRD0143,Candle Orbit 242,Tablet,Candle,926.46,555.21,2015,24,0.696,SKU-CAN00143,Productivity Tablet,Vista,White,SUP032,China,2015-04-24,GST_STANDARD,Recycled box,False,False,"productivity tablet designed for drawing and lightweight creative work, in the vista family and supplied by candle with a 24-month warranty."
PRD0144,Vela Spark 243,Home Entertainment,Vela,2737.49,1374.81,2013,24,5.594,SKU-VEL00144,Smart Display,Wave,Black,SUP033,Korea,2013-11-13,GST_STANDARD,Recycled box,False,True,"smart display designed for presentations and photo viewing, in the wave family and supplied by vela with a 24-month warranty."
PRD0145,Candle Bloom 244,Audio,Candle,564.49,421.55,2016,12,0.572,SKU-CAN00145,Wireless Audio,Arc,White,SUP034,Australia,2016-12-20,GST_STANDARD,Box,False,False,"wireless audio designed for long listening sessions at home, in the arc family and supplied by candle with a 12-month warranty."
PRD0146,Vela Halo 245,Smart Home,Vela,508.56,311.56,2013,12,0.387,SKU-VEL00146,Home Automation,Atlas,Silver,SUP035,Japan,2013-08-08,GST_STANDARD,Recycled box,False,True,"home automation designed for automated blind and curtain routines, in the atlas family and supplied by vela with a 12-month warranty."
PRD0147,Candle Quest 246,Gaming,Candle,1002.37,495.29,2017,24,1.428,SKU-CAN00147,Gaming Hardware,Bloom,Red,SUP036,China,2017-06-21,GST_STANDARD,Recycled box,True,True,"gaming hardware designed for game streaming and media capture, in the bloom family and supplied by candle with a 24-month warranty."
PRD0148,Vela Wave 247,Wearable,Vela,457.28,249.83,2015,12,0.141,SKU-VEL00148,Health Wearable,Core,Green,SUP037,Japan,2015-09-19,GST_STANDARD,Recycled box,True,True,"health wearable designed for habit reminders and everyday timekeeping, in the core family and supplied by vela with a 12-month warranty."
PRD0149,Candle Edge 248,Networking,Candle,427.78,205.78,2014,24,0.801,SKU-CAN00149,Connected Network,Edge,Green,SUP001,Korea,2014-02-10,GST_STANDARD,Recycled box,False,True,"connected network designed for extending coverage between rooms, in the edge family and supplied by candle with a 24-month warranty."
