order_item_id,order_id,product_id,quantity,unit_price,line_revenue
HITM0000471,HORD000148,PRD0109,1,326.84,326.84
HITM0000472,HORD000148,PRD0056,1,485.36,485.36
HITM0000473,HORD000148,PRD0083,1,1563.94,1563.94
HITM0000474,HORD000148,PRD0566,1,665.53,665.53
HITM0000475,HORD000149,PRD0170,1,202.15,202.15
HITM0000476,HORD000149,PRD0690,2,30.42,60.84
HITM0000477,HORD000149,PRD0375,1,901.8,901.8
HITM0000478,HORD000150,PRD0545,1,219.94,219.94
HITM0000479,HORD000150,PRD0528,1,386.06,386.06
HITM0000480,HORD000151,PRD0020,1,254.09,254.09
HITM0000481,HORD000151,PRD0600,1,198.56,198.56
HITM0000482,HORD000151,PRD0425,1,615.94,615.94
HITM0000483,HORD000151,PRD0258,2,649.82,1299.64
HITM0000484,HORD000151,PRD0001,2,2393.92,4787.84
HITM0000485,HORD000152,PRD0291,2,2517.39,5034.78
HITM0000486,HORD000152,PRD0850,1,312.03,312.03
HITM0000487,HORD000152,PRD0664,1,3064.35,3064.35
HITM0000488,HORD000152,PRD0232,1,1634.96,1634.96
HITM0000489,HORD000153,PRD0370,1,285.36,285.36
HITM0000490,HORD000153,PRD0906,3,150.8,452.4
HITM0000491,HORD000153,PRD0148,1,457.28,457.28
HITM0000492,HORD000154,PRD0566,1,665.53,665.53
HITM0000493,HORD000154,PRD0995,2,745.12,1490.24
HITM0000494,HORD000154,PRD0990,1,268.68,268.68
HITM0000495,HORD000155,PRD0900,1,204.44,204.44
HITM0000496,HORD000155,PRD0536,1,274.78,274.78
HITM0000497,HORD000155,PRD0017,1,1611.29,1611.29
HITM0000498,HORD000156,PRD0400,3,158.67,476.01
HITM0000499,HORD000156,PRD0175,1,883.13,883.13
HITM0000500,HORD000156,PRD0788,1,319.54,319.54
HITM0000501,HORD000157,PRD0571,1,1263.4,1263.4
HITM0000502,HORD000157,PRD0388,2,981.72,1963.44
HITM0000503,HORD000157,PRD0586,1,110.38,110.38
HITM0000504,HORD000157,PRD0840,1,48.65,48.65
HITM0000505,HORD000158,PRD0320,1,190.98,190.98
HITM0000506,HORD000158,PRD0701,1,3133.77,3133.77
HITM0000507,HORD000159,PRD0587,2,1683.8,3367.6
HITM0000508,HORD000159,PRD0690,1,30.42,30.42
HITM0000509,HORD000159,PRD0178,2,184.26,368.52
HITM0000510,HORD000159,PRD0707,1,1182.83,1182.83
HITM0000511,HORD000159,PRD0416,1,420.25,420.25
HITM0000512,HORD000160,PRD0803,1,585.93,585.93
HITM0000513,HORD000160,PRD0380,1,370.74,370.74
HITM0000514,HORD000160,PRD0988,1,236.45,236.45
HITM0000515,HORD000160,PRD0835,1,982.79,982.79
HITM0000516,HORD000161,PRD0395,1,366.66,366.66
HITM0000517,HORD000161,PRD0046,1,355.51,355.51
HITM0000518,HORD000161,PRD0086,3,747.25,2241.75
HITM0000519,HORD000161,PRD0452,2,1619.46,3238.92
HITM0000520,HORD000162,PRD0560,1,414.95,414.95
HITM0000521,HORD000163,PRD0340,1,244.07,244.07
HITM0000522,HORD000163,PRD0864,1,3026.32,3026.32
HITM0000523,HORD000163,PRD0037,1,1207.21,1207.21
HITM0000524,HORD000164,PRD0796,1,214.68,214.68
HITM0000525,HORD000165,PRD0979,1,1164.08,1164.08
HITM0000526,HORD000165,PRD0106,1,40.68,40.68
HITM0000527,HORD000165,PRD0109,1,326.84,326.84
HITM0000528,HORD000166,PRD0813,1,772.8,772.8
HITM0000529,HORD000166,PRD0473,1,1395.59,1395.59
HITM0000530,HORD000166,PRD0935,1,41.85,41.85
HITM0000531,HORD000166,PRD0596,3,846.46,2539.38
HITM0000532,HORD000167,PRD0478,1,948.58,948.58
HITM0000533,HORD000167,PRD0925,1,327.94,327.94
HITM0000534,HORD000167,PRD0050,3,56.24,168.72
HITM0000535,HORD000167,PRD0771,2,1105.04,2210.08
HITM0000536,HORD000167,PRD0881,1,1901.2,1901.2
HITM0000537,HORD000168,PRD0865,1,308.23,308.23
HITM0000538,HORD000169,PRD0461,1,1664.1,1664.1
HITM0000539,HORD000169,PRD0609,1,510.8,510.8
HITM0000540,HORD000169,PRD0636,2,801.41,1602.82
HITM0000541,HORD000169,PRD0194,1,537.22,537.22
HITM0000542,HORD000170,PRD0518,1,365.35,365.35
HITM0000543,HORD000170,PRD0536,1,274.78,274.78
HITM0000544,HORD000170,PRD0109,1,326.84,326.84
HITM0000545,HORD000170,PRD0487,1,136.07,136.07
HITM0000546,HORD000171,PRD0972,1,690.82,690.82
HITM0000547,HORD000171,PRD0542,1,1746.75,1746.75
HITM0000548,HORD000171,PRD0366,1,356.03,356.03
HITM0000549,HORD000172,PRD0201,1,2237.43,2237.43
HITM0000550,HORD000172,PRD0220,1,144.35,144.35
HITM0000551,HORD000172,PRD0853,1,1558.78,1558.78
HITM0000552,HORD000172,PRD0846,3,427.97,1283.91
HITM0000553,HORD000173,PRD0909,1,167.36,167.36
HITM0000554,HORD000173,PRD0180,1,270.59,270.59
HITM0000555,HORD000173,PRD0827,1,1290.81,1290.81
HITM0000556,HORD000173,PRD0279,1,165.58,165.58
HITM0000557,HORD000174,PRD0900,1,204.44,204.44
HITM0000558,HORD000174,PRD0649,2,1306.2,2612.4
HITM0000559,HORD000174,PRD0725,1,107.02,107.02
HITM0000560,HORD000175,PRD0142,2,1647.71,3295.42
HITM0000561,HORD000175,PRD0099,1,245.95,245.95
HITM0000562,HORD000175,PRD0550,1,178.21,178.21
HITM0000563,HORD000176,PRD0403,2,615.54,1231.08
HITM0000564,HORD000176,PRD0106,1,40.68,40.68
HITM0000565,HORD000176,PRD0700,1,105.41,105.41
HITM0000566,HORD000176,PRD0250,1,79.79,79.79
HITM0000567,HORD000176,PRD0076,1,729.89,729.89
HITM0000568,HORD000177,PRD0877,1,921.48,921.48
HITM0000569,HORD000177,PRD0228,2,121.94,243.88
HITM0000570,HORD000177,PRD0311,1,1369.17,1369.17
HITM0000571,HORD000178,PRD0403,1,615.54,615.54
HITM0000572,HORD000178,PRD0497,3,2082.0,6246.0
HITM0000573,HORD000178,PRD0997,2,1971.69,3943.38
HITM0000574,HORD000178,PRD0140,2,394.57,789.14
HITM0000575,HORD000178,PRD0296,1,767.13,767.13
HITM0000576,HORD000179,PRD0865,1,308.23,308.23
HITM0000577,HORD000180,PRD0998,1,819.98,819.98
HITM0000578,HORD000180,PRD0925,1,327.94,327.94
HITM0000579,HORD000180,PRD0674,2,3423.74,6847.48
HITM0000580,HORD000181,PRD0377,2,941.97,1883.94
HITM0000581,HORD000181,PRD0714,1,2934.49,2934.49
HITM0000582,HORD000182,PRD0760,1,145.6,145.6
HITM0000583,HORD000182,PRD0886,3,529.82,1589.46
HITM0000584,HORD000182,PRD0205,1,864.54,864.54
HITM0000585,HORD000183,PRD0484,1,1093.53,1093.53
HITM0000586,HORD000183,PRD0277,1,1740.27,1740.27
HITM0000587,HORD000183,PRD0412,1,383.4,383.4
HITM0000588,HORD000184,PRD0482,1,1511.77,1511.77
HITM0000589,HORD000185,PRD0886,2,529.82,1059.64
HITM0000590,HORD000185,PRD0660,1,15.31,15.31
HITM0000591,HORD000186,PRD0696,2,137.51,275.02
HITM0000592,HORD000186,PRD0109,1,326.84,326.84
HITM0000593,HORD000186,PRD0341,1,2657.98,2657.98
HITM0000594,HORD000187,PRD0531,1,2292.33,2292.33
HITM0000595,HORD000187,PRD0925,2,327.94,655.88
HITM0000596,HORD000187,PRD0106,1,40.68,40.68
HITM0000597,HORD000188,PRD0066,2,66.71,133.42
HITM0000598,HORD000188,PRD0580,1,180.48,180.48
HITM0000599,HORD000188,PRD0880,2,148.01,296.02
HITM0000600,HORD000188,PRD0903,1,805.15,805.15
HITM0000601,HORD000188,PRD0956,1,86.17,86.17
HITM0000602,HORD000189,PRD0851,1,3078.03,3078.03
HITM0000603,HORD000189,PRD0130,1,234.4,234.4
HITM0000604,HORD000189,PRD0806,1,351.54,351.54
HITM0000605,HORD000190,PRD0623,2,1221.11,2442.22
HITM0000606,HORD000190,PRD0288,1,324.08,324.08
HITM0000607,HORD000190,PRD0438,2,185.01,370.02
HITM0000608,HORD000190,PRD0596,2,846.46,1692.92
HITM0000609,HORD000191,PRD0409,1,178.56,178.56
HITM0000610,HORD000191,PRD0680,1,369.12,369.12
HITM0000611,HORD000191,PRD0286,1,159.28,159.28
HITM0000612,HORD000191,PRD0758,2,282.47,564.94
HITM0000613,HORD000191,PRD0707,1,1182.83,1182.83
HITM0000614,HORD000192,PRD0906,1,150.8,150.8
HITM0000615,HORD000192,PRD0706,1,173.61,173.61
HITM0000616,HORD000192,PRD0322,1,1333.07,1333.07
HITM0000617,HORD000192,PRD0150,1,338.38,338.38
HITM0000618,HORD000192,PRD0780,1,94.47,94.47
HITM0000619,HORD000193,PRD0919,2,202.1,404.2
HITM0000620,HORD000193,PRD0525,1,589.06,589.06
HITM0000621,HORD000193,PRD0716,1,197.99,197.99
HITM0000622,HORD000194,PRD0715,1,61.65,61.65
HITM0000623,HORD000194,PRD0212,1,369.65,369.65
HITM0000624,HORD000195,PRD0271,3,2076.99,6230.97
HITM0000625,HORD000195,PRD0604,2,3124.49,6248.98
HITM0000626,HORD000195,PRD0133,1,772.02,772.02
HITM0000627,HORD000195,PRD0125,2,517.12,1034.24
HITM0000628,HORD000196,PRD0113,1,418.73,418.73
HITM0000629,HORD000196,PRD0239,2,761.02,1522.04
HITM0000630,HORD000196,PRD0911,1,2044.96,2044.96
HITM0000631,HORD000197,PRD0346,1,291.88,291.88
HITM0000632,HORD000197,PRD0844,1,1595.23,1595.23
HITM0000633,HORD000197,PRD0342,1,771.91,771.91
HITM0000634,HORD000198,PRD0596,1,846.46,846.46
HITM0000635,HORD000198,PRD0922,1,905.58,905.58
HITM0000636,HORD000199,PRD0198,1,736.33,736.33
HITM0000637,HORD000199,PRD0967,1,530.38,530.38
HITM0000638,HORD000199,PRD0590,1,320.53,320.53
HITM0000639,HORD000200,PRD0909,1,167.36,167.36
HITM0000640,HORD000200,PRD0750,2,181.18,362.36
HITM0000641,HORD000201,PRD0940,1,200.38,200.38
HITM0000642,HORD000201,PRD0255,1,718.45,718.45
HITM0000643,HORD000201,PRD0708,1,545.08,545.08
HITM0000644,HORD000201,PRD0460,1,250.7,250.7
HITM0000645,HORD000202,PRD0878,1,453.39,453.39
HITM0000646,HORD000202,PRD0503,2,946.68,1893.36
HITM0000647,HORD000202,PRD0845,2,1093.84,2187.68
HITM0000648,HORD000203,PRD0184,1,685.26,685.26
HITM0000649,HORD000203,PRD0988,1,236.45,236.45
HITM0000650,HORD000203,PRD0645,1,206.79,206.79
HITM0000651,HORD000204,PRD0700,3,105.41,316.23
HITM0000652,HORD000205,PRD0817,2,2143.54,4287.08
HITM0000653,HORD000205,PRD0982,1,973.58,973.58
HITM0000654,HORD000205,PRD0300,2,305.18,610.36
HITM0000655,HORD000206,PRD0906,1,150.8,150.8
HITM0000656,HORD000206,PRD0806,1,351.54,351.54
HITM0000657,HORD000206,PRD0790,2,110.86,221.72
HITM0000658,HORD000206,PRD0038,1,758.26,758.26
HITM0000659,HORD000207,PRD0461,1,1664.1,1664.1
HITM0000660,HORD000208,PRD0797,1,850.77,850.77
HITM0000661,HORD000208,PRD0554,1,2812.01,2812.01
HITM0000662,HORD000208,PRD0585,2,81.84,163.68
HITM0000663,HORD000209,PRD0110,2,110.2,220.4
HITM0000664,HORD000209,PRD0676,1,499.99,499.99
HITM0000665,HORD000210,PRD0463,1,1498.56,1498.56
HITM0000666,HORD000210,PRD0363,1,554.22,554.22
HITM0000667,HORD000210,PRD0197,1,179.71,179.71
HITM0000668,HORD000211,PRD0032,2,581.78,1163.56
HITM0000669,HORD000211,PRD0355,1,412.17,412.17
HITM0000670,HORD000211,PRD0645,1,206.79,206.79
HITM0000671,HORD000212,PRD0569,1,238.57,238.57
HITM0000672,HORD000212,PRD0822,1,1374.65,1374.65
HITM0000673,HORD000212,PRD0795,2,1118.81,2237.62
HITM0000674,HORD000212,PRD0715,1,61.65,61.65
HITM0000675,HORD000212,PRD0419,1,1458.66,1458.66
HITM0000676,HORD000213,PRD0618,2,421.89,843.78
HITM0000677,HORD000213,PRD0444,1,617.76,617.76
HITM0000678,HORD000213,PRD0986,1,445.06,445.06
HITM0000679,HORD000214,PRD0803,1,585.93,585.93
HITM0000680,HORD000215,PRD0417,1,1281.86,1281.86
HITM0000681,HORD000215,PRD0369,1,123.0,123.0
HITM0000682,HORD000216,PRD0573,1,281.0,281.0
HITM0000683,HORD000216,PRD0391,1,1914.32,1914.32
HITM0000684,HORD000217,PRD0338,1,925.26,925.26
HITM0000685,HORD000217,PRD0416,1,420.25,420.25
HITM0000686,HORD000218,PRD0910,1,19.2,19.2
HITM0000687,HORD000218,PRD0134,2,1214.25,2428.5
HITM0000688,HORD000219,PRD0183,2,442.77,885.54
HITM0000689,HORD000219,PRD0426,1,571.98,571.98
HITM0000690,HORD000219,PRD0797,2,850.77,1701.54
HITM0000691,HORD000219,PRD0882,1,404.51,404.51
HITM0000692,HORD000220,PRD0831,1,2373.29,2373.29
HITM0000693,HORD000220,PRD0310,1,83.71,83.71
HITM0000694,HORD000220,PRD0050,1,56.24,56.24
HITM0000695,HORD000220,PRD0389,1,452.02,452.02
HITM0000696,HORD000221,PRD0579,2,1153.54,2307.08
HITM0000697,HORD000221,PRD0313,1,1109.77,1109.77
HITM0000698,HORD000222,PRD0190,1,274.29,274.29
HITM0000699,HORD000222,PRD0970,1,403.08,403.08
HITM0000700,HORD000222,PRD0573,1,281.0,281.0
HITM0000701,HORD000222,PRD0028,1,831.06,831.06
HITM0000702,HORD000222,PRD0783,1,1292.19,1292.19
HITM0000703,HORD000223,PRD0040,1,239.17,239.17
HITM0000704,HORD000223,PRD0618,3,421.89,1265.67
HITM0000705,HORD000223,PRD0886,1,529.82,529.82
HITM0000706,HORD000224,PRD0016,2,255.89,511.78
HITM0000707,HORD000224,PRD0443,1,393.59,393.59
HITM0000708,HORD000224,PRD0859,1,530.9,530.9
HITM0000709,HORD000224,PRD0268,1,395.01,395.01
HITM0000710,HORD000224,PRD0422,1,1345.12,1345.12
HITM0000711,HORD000225,PRD0696,1,137.51,137.51
HITM0000712,HORD000225,PRD0988,1,236.45,236.45
HITM0000713,HORD000225,PRD0510,2,176.33,352.66
HITM0000714,HORD000226,PRD0424,1,2256.09,2256.09
HITM0000715,HORD000226,PRD0405,1,146.11,146.11
HITM0000716,HORD000226,PRD0594,1,2046.58,2046.58
HITM0000717,HORD000227,PRD0429,1,1195.52,1195.52
HITM0000718,HORD000227,PRD0220,1,144.35,144.35
HITM0000719,HORD000227,PRD0954,1,848.21,848.21
HITM0000720,HORD000227,PRD0499,2,253.73,507.46
HITM0000721,HORD000228,PRD0818,1,1065.11,1065.11
HITM0000722,HORD000228,PRD0681,1,963.93,963.93
HITM0000723,HORD000228,PRD0498,1,536.61,536.61
HITM0000724,HORD000228,PRD0719,3,836.38,2509.14
HITM0000725,HORD000229,PRD0730,1,241.01,241.01
HITM0000726,HORD000229,PRD0303,2,1580.3,3160.6
HITM0000727,HORD000230,PRD0934,3,4104.95,12314.85
HITM0000728,HORD000230,PRD0073,1,1270.32,1270.32
HITM0000729,HORD000230,PRD0616,1,480.04,480.04
HITM0000730,HORD000231,PRD0510,1,176.33,176.33
HITM0000731,HORD000231,PRD0663,1,337.29,337.29
HITM0000732,HORD000231,PRD0004,2,468.81,937.62
HITM0000733,HORD000232,PRD0680,2,369.12,738.24
HITM0000734,HORD000232,PRD0015,2,828.91,1657.82
HITM0000735,HORD000233,PRD0578,1,718.33,718.33
HITM0000736,HORD000233,PRD0656,1,473.06,473.06
HITM0000737,HORD000233,PRD0450,1,210.74,210.74
HITM0000738,HORD000234,PRD0800,2,274.87,549.74
HITM0000739,HORD000234,PRD0663,2,337.29,674.58
HITM0000740,HORD000235,PRD0136,1,360.6,360.6
HITM0000741,HORD000235,PRD0445,2,1026.22,2052.44
HITM0000742,HORD000235,PRD0216,2,503.39,1006.78
HITM0000743,HORD000235,PRD0390,1,391.31,391.31
HITM0000744,HORD000236,PRD0219,1,227.25,227.25
HITM0000745,HORD000236,PRD0543,3,303.53,910.59
HITM0000746,HORD000236,PRD0827,1,1290.81,1290.81
HITM0000747,HORD000236,PRD0808,1,566.96,566.96
HITM0000748,HORD000237,PRD0226,2,497.16,994.32
HITM0000749,HORD000237,PRD0410,2,212.08,424.16
HITM0000750,HORD000237,PRD0298,1,724.89,724.89
HITM0000751,HORD000238,PRD0991,1,1900.16,1900.16
HITM0000752,HORD000238,PRD0877,1,921.48,921.48
HITM0000753,HORD000238,PRD0945,1,113.23,113.23
HITM0000754,HORD000238,PRD0291,1,2517.39,2517.39
HITM0000755,HORD000238,PRD0427,2,1212.42,2424.84
HITM0000756,HORD000239,PRD0473,1,1395.59,1395.59
HITM0000757,HORD000239,PRD0586,1,110.38,110.38
HITM0000758,HORD000239,PRD0965,1,1142.59,1142.59
HITM0000759,HORD000240,PRD0690,1,30.42,30.42
HITM0000760,HORD000240,PRD0661,2,1048.18,2096.36
HITM0000761,HORD000240,PRD0260,1,386.46,386.46
HITM0000762,HORD000241,PRD0948,1,583.21,583.21
HITM0000763,HORD000242,PRD0569,1,238.57,238.57
HITM0000764,HORD000242,PRD0463,1,1498.56,1498.56
HITM0000765,HORD000242,PRD0890,2,279.59,559.18
HITM0000766,HORD000243,PRD0002,1,1391.38,1391.38
HITM0000767,HORD000243,PRD0607,2,1809.95,3619.9
HITM0000768,HORD000243,PRD0467,1,1381.47,1381.47
HITM0000769,HORD000243,PRD0715,2,61.65,123.3
HITM0000770,HORD000243,PRD0224,1,3534.57,3534.57
HITM0000771,HORD000244,PRD0266,1,667.96,667.96
HITM0000772,HORD000244,PRD0407,1,607.64,607.64
HITM0000773,HORD000244,PRD0059,1,748.03,748.03
HITM0000774,HORD000244,PRD0299,2,1325.19,2650.38
HITM0000775,HORD000245,PRD0737,1,540.55,540.55
HITM0000776,HORD000245,PRD0147,1,1002.37,1002.37
HITM0000777,HORD000246,PRD0217,1,648.29,648.29
HITM0000778,HORD000246,PRD0996,2,643.77,1287.54
HITM0000779,HORD000246,PRD0622,2,678.69,1357.38
HITM0000780,HORD000246,PRD0738,1,778.08,778.08
HITM0000781,HORD000247,PRD0086,1,747.25,747.25
HITM0000782,HORD000247,PRD0590,1,320.53,320.53
HITM0000783,HORD000247,PRD0304,1,966.94,966.94
HITM0000784,HORD000248,PRD0753,1,272.68,272.68
HITM0000785,HORD000248,PRD0126,1,273.65,273.65
HITM0000786,HORD000248,PRD0602,2,1093.07,2186.14
HITM0000787,HORD000249,PRD0964,2,449.57,899.14
HITM0000788,HORD000249,PRD0442,1,1331.04,1331.04
HITM0000789,HORD000249,PRD0936,1,214.36,214.36
HITM0000790,HORD000250,PRD0237,2,2383.14,4766.28
HITM0000791,HORD000250,PRD0779,1,621.7,621.7
HITM0000792,HORD000250,PRD0242,1,390.52,390.52
HITM0000793,HORD000251,PRD0569,1,238.57,238.57
HITM0000794,HORD000251,PRD0279,1,165.58,165.58
HITM0000795,HORD000251,PRD0292,1,1683.43,1683.43
HITM0000796,HORD000251,PRD0750,2,181.18,362.36
HITM0000797,HORD000252,PRD0314,1,1867.88,1867.88
HITM0000798,HORD000252,PRD0115,1,678.71,678.71
HITM0000799,HORD000252,PRD0369,1,123.0,123.0
HITM0000800,HORD000253,PRD0541,1,3125.61,3125.61
HITM0000801,HORD000253,PRD0905,2,951.23,1902.46
HITM0000802,HORD000253,PRD0266,1,667.96,667.96
HITM0000803,HORD000254,PRD0473,1,1395.59,1395.59
HITM0000804,HORD000254,PRD0589,2,241.6,483.2
HITM0000805,HORD000254,PRD0470,1,116.53,116.53
HITM0000806,HORD000254,PRD0783,1,1292.19,1292.19
HITM0000807,HORD000255,PRD0483,1,998.58,998.58
HITM0000808,HORD000255,PRD0336,2,657.61,1315.22
HITM0000809,HORD000255,PRD0918,1,270.82,270.82
HITM0000810,HORD000255,PRD0167,1,2514.98,2514.98
HITM0000811,HORD000256,PRD0840,1,48.65,48.65
HITM0000812,HORD000256,PRD0457,1,1014.79,1014.79
HITM0000813,HORD000256,PRD0177,1,1856.25,1856.25
HITM0000814,HORD000256,PRD0436,1,525.13,525.13
HITM0000815,HORD000257,PRD0460,1,250.7,250.7
HITM0000816,HORD000257,PRD0957,2,1732.9,3465.8
HITM0000817,HORD000257,PRD0774,1,3381.71,3381.71
HITM0000818,HORD000258,PRD0716,2,197.99,395.98
HITM0000819,HORD000258,PRD0602,2,1093.07,2186.14
HITM0000820,HORD000258,PRD0336,1,657.61,657.61
HITM0000821,HORD000258,PRD0707,2,1182.83,2365.66
HITM0000822,HORD000259,PRD0846,1,427.97,427.97
HITM0000823,HORD000259,PRD0037,1,1207.21,1207.21
HITM0000824,HORD000259,PRD0117,1,684.24,684.24
HITM0000825,HORD000260,PRD0029,2,476.78,953.56
HITM0000826,HORD000260,PRD0630,1,399.15,399.15
HITM0000827,HORD000260,PRD0693,1,1149.55,1149.55
HITM0000828,HORD000260,PRD0385,1,272.03,272.03
HITM0000829,HORD000260,PRD0972,1,690.82,690.82
HITM0000830,HORD000261,PRD0300,1,305.18,305.18
HITM0000831,HORD000261,PRD0800,1,274.87,274.87
HITM0000832,HORD000261,PRD0286,1,159.28,159.28
HITM0000833,HORD000261,PRD0763,1,485.63,485.63
HITM0000834,HORD000262,PRD0621,1,1275.57,1275.57
HITM0000835,HORD000262,PRD0522,1,1323.78,1323.78
HITM0000836,HORD000263,PRD0757,1,1258.09,1258.09
HITM0000837,HORD000264,PRD0488,3,658.75,1976.25
HITM0000838,HORD000264,PRD0554,1,2812.01,2812.01
HITM0000839,HORD000264,PRD0840,1,48.65,48.65
HITM0000840,HORD000264,PRD1000,1,120.72,120.72
HITM0000841,HORD000265,PRD0376,1,689.26,689.26
HITM0000842,HORD000265,PRD0839,1,1311.55,1311.55
HITM0000843,HORD000266,PRD0530,1,210.45,210.45
HITM0000844,HORD000266,PRD0264,1,2735.39,2735.39
HITM0000845,HORD000266,PRD0650,2,233.76,467.52
HITM0000846,HORD000267,PRD0691,1,2536.12,2536.12
HITM0000847,HORD000267,PRD0526,1,84.58,84.58
HITM0000848,HORD000267,PRD0213,1,1091.55,1091.55
HITM0000849,HORD000267,PRD0817,1,2143.54,2143.54
HITM0000850,HORD000268,PRD0283,1,427.47,427.47
HITM0000851,HORD000268,PRD0157,1,1654.35,1654.35
HITM0000852,HORD000269,PRD0043,1,1487.36,1487.36
HITM0000853,HORD000269,PRD0276,1,443.22,443.22
HITM0000854,HORD000270,PRD0325,3,926.64,2779.92
HITM0000855,HORD000270,PRD0836,1,826.24,826.24
HITM0000856,HORD000270,PRD0624,1,588.21,588.21
HITM0000857,HORD000271,PRD0565,1,294.27,294.27
HITM0000858,HORD000271,PRD0731,3,1026.14,3078.42
HITM0000859,HORD000271,PRD0268,1,395.01,395.01
HITM0000860,HORD000271,PRD0378,2,472.12,944.24
HITM0000861,HORD000272,PRD0483,2,998.58,1997.16
HITM0000862,HORD000272,PRD0496,1,223.21,223.21
HITM0000863,HORD000272,PRD0490,2,337.69,675.38
HITM0000864,HORD000273,PRD0200,1,160.69,160.69
HITM0000865,HORD000273,PRD0821,1,1235.41,1235.41
HITM0000866,HORD000273,PRD0130,2,234.4,468.8
HITM0000867,HORD000273,PRD0635,1,140.41,140.41
HITM0000868,HORD000274,PRD0830,1,57.62,57.62
HITM0000869,HORD000274,PRD0715,1,61.65,61.65
HITM0000870,HORD000274,PRD0463,1,1498.56,1498.56
HITM0000871,HORD000275,PRD0777,2,666.99,1333.98
HITM0000872,HORD000275,PRD0953,2,1430.97,2861.94
HITM0000873,HORD000275,PRD0305,1,260.29,260.29
HITM0000874,HORD000276,PRD0228,1,121.94,121.94
HITM0000875,HORD000276,PRD0176,2,408.12,816.24
HITM0000876,HORD000276,PRD0210,2,389.28,778.56
HITM0000877,HORD000277,PRD0212,1,369.65,369.65
HITM0000878,HORD000277,PRD0542,1,1746.75,1746.75
HITM0000879,HORD000277,PRD0444,1,617.76,617.76
HITM0000880,HORD000278,PRD0684,3,2250.74,6752.22
HITM0000881,HORD000278,PRD0102,1,1075.3,1075.3
HITM0000882,HORD000278,PRD0186,2,280.16,560.32
HITM0000883,HORD000278,PRD0916,1,110.26,110.26
HITM0000884,HORD000279,PRD0762,3,1038.24,3114.72
HITM0000885,HORD000280,PRD0206,1,633.94,633.94
HITM0000886,HORD000280,PRD0251,1,2656.31,2656.31
HITM0000887,HORD000280,PRD0165,1,471.13,471.13
HITM0000888,HORD000280,PRD0499,1,253.73,253.73
HITM0000889,HORD000280,PRD0082,1,1853.06,1853.06
HITM0000890,HORD000281,PRD0909,1,167.36,167.36
HITM0000891,HORD000282,PRD0061,2,1070.18,2140.36
HITM0000892,HORD000282,PRD0024,3,3386.44,10159.32
HITM0000893,HORD000283,PRD0504,1,3043.58,3043.58
HITM0000894,HORD000283,PRD0346,1,291.88,291.88
HITM0000895,HORD000283,PRD0497,2,2082.0,4164.0
HITM0000896,HORD000284,PRD0443,1,393.59,393.59
HITM0000897,HORD000284,PRD0336,1,657.61,657.61
HITM0000898,HORD000284,PRD0206,2,633.94,1267.88
HITM0000899,HORD000285,PRD0079,1,1319.99,1319.99
HITM0000900,HORD000285,PRD0068,1,331.71,331.71
HITM0000901,HORD000286,PRD0226,1,497.16,497.16
HITM0000902,HORD000286,PRD0313,1,1109.77,1109.77
HITM0000903,HORD000286,PRD0131,1,2047.43,2047.43
HITM0000904,HORD000287,PRD0193,1,596.94,596.94
HITM0000905,HORD000287,PRD0320,1,190.98,190.98
HITM0000906,HORD000287,PRD0553,1,1464.9,1464.9
HITM0000907,HORD000287,PRD0826,1,402.15,402.15
HITM0000908,HORD000288,PRD0207,1,2221.73,2221.73
HITM0000909,HORD000288,PRD0049,2,917.1,1834.2
HITM0000910,HORD000288,PRD0912,2,752.42,1504.84
HITM0000911,HORD000288,PRD0536,1,274.78,274.78
HITM0000912,HORD000289,PRD0635,1,140.41,140.41
HITM0000913,HORD000289,PRD0280,2,149.57,299.14
HITM0000914,HORD000290,PRD0209,1,767.93,767.93
HITM0000915,HORD000290,PRD0542,2,1746.75,3493.5
HITM0000916,HORD000290,PRD0269,1,236.51,236.51
HITM0000917,HORD000290,PRD0226,1,497.16,497.16
HITM0000918,HORD000291,PRD0226,1,497.16,497.16
HITM0000919,HORD000291,PRD0889,1,893.76,893.76
HITM0000920,HORD000292,PRD0800,1,274.87,274.87
HITM0000921,HORD000292,PRD0610,1,159.67,159.67
HITM0000922,HORD000293,PRD0832,1,1257.86,1257.86
HITM0000923,HORD000293,PRD0256,1,297.13,297.13
HITM0000924,HORD000293,PRD0012,2,711.13,1422.26
HITM0000925,HORD000293,PRD0191,1,2181.41,2181.41
HITM0000926,HORD000293,PRD0035,2,215.11,430.22
HITM0000927,HORD000294,PRD0789,2,776.9,1553.8
HITM0000928,HORD000294,PRD0292,1,1683.43,1683.43
HITM0000929,HORD000294,PRD0756,1,238.54,238.54
HITM0000930,HORD000294,PRD0930,1,360.98,360.98
HITM0000931,HORD000295,PRD0792,1,1199.37,1199.37
HITM0000932,HORD000296,PRD0608,1,607.93,607.93
HITM0000933,HORD000296,PRD0353,1,1349.93,1349.93
HITM0000934,HORD000296,PRD0783,1,1292.19,1292.19
HITM0000935,HORD000297,PRD0609,2,510.8,1021.6
HITM0000936,HORD000297,PRD0864,2,3026.32,6052.64
HITM0000937,HORD000297,PRD0913,1,570.08,570.08
HITM0000938,HORD000297,PRD0763,1,485.63,485.63
HITM0000939,HORD000298,PRD1000,1,120.72,120.72
HITM0000940,HORD000299,PRD0087,1,164.58,164.58
HITM0000941,HORD000299,PRD0684,1,2250.74,2250.74
