order_id,source_system_record_id,customer_id,order_timestamp,sales_channel,payment_method,currency,nearest_warehouse,order_status,order_price,delivery_charges,coupon_code,coupon_discount,tax_amount,order_total,season,expedited_delivery,customer_lat,customer_long,device_type,referral_source,customer_note_clean,promo_code
HORD000111,SRC-030-H-000111,CUS00230,2018-10-13 09:32:00,Store,PayPal,AUD,Thompson,Completed,4034.6,12.64,NaN,5.0,366.78,3845.51,Spring,False,-37.874989,144.933108,Tablet,Store,please leave at reception,NaN
HORD000112,SRC-030-H-000112,CUS00128,2018-06-18 21:45:00,Store,Bank Transfer,AUD,Thompson,Completed,2649.9,11.79,B2SAVE-41,15.0,240.9,2264.2,Winter,False,-37.803906,144.925774,Desktop,Social,gift purchase for a family member,B2SAVE-41
HORD000113,SRC-030-H-000113,CUS00399,2018-11-27 13:14:00,Web,Card,AUD,Bakers,Completed,3312.28,11.75,NaN,10.0,301.12,2992.8,Spring,False,-37.860133,145.014545,Mobile,Store,please use minimal packaging,NaN
HORD000114,SRC-030-H-000114,CUS00232,2018-08-17 16:17:00,Web,Bank Transfer,AUD,Thompson,Completed,3356.13,15.94,NaN,0.0,305.1,3372.07,Winter,False,-37.874243,144.931428,Desktop,Organic,gift purchase for a family member,NaN
HORD000115,SRC-030-H-000115,CUS00455,2018-01-06 16:37:00,Store,Card,AUD,Thompson,Completed,1430.66,10.3,B2SAVE-44,15.0,130.06,1226.36,Summer,False,-37.819831,144.910751,Mobile,Paid Search,gift purchase for a family member,B2SAVE-44
HORD000116,SRC-030-H-000116,CUS00408,2018-04-23 09:16:00,Web,Card,AUD,Thompson,Completed,648.29,21.14,NaN,0.0,58.94,669.43,Autumn,True,-37.838083,144.91449,Mobile,Paid Search,no special instruction,NaN
HORD000117,SRC-030-H-000117,CUS00491,2018-11-10 18:27:00,Web,Gift Card,AUD,Thompson,Completed,15.23,11.92,NaN,0.0,1.38,27.15,Spring,False,-37.808694,144.878361,Tablet,Organic,please leave at reception,NaN
HORD000118,SRC-030-H-000118,CUS00467,2018-02-26 17:34:00,Web,Bank Transfer,AUD,Bakers,Completed,1134.29,9.81,B2SAVE-47,15.0,103.12,973.96,Summer,False,-37.831693,145.005664,Mobile,Organic,no special instruction,B2SAVE-47
HORD000119,SRC-030-H-000119,CUS00022,2018-09-15 16:14:00,Web,Bank Transfer,AUD,Bakers,Completed,5468.41,11.77,B2SAVE-48,20.0,497.13,4386.5,Spring,False,-37.833809,145.054683,Desktop,Referral,please use minimal packaging,B2SAVE-48
HORD000120,SRC-030-H-000120,CUS00485,2018-01-13 19:19:00,Store,Bank Transfer,AUD,Thompson,Completed,3265.98,11.42,NaN,0.0,296.91,3277.4,Summer,False,-37.778465,144.912152,Mobile,Organic,please leave at reception,NaN
HORD000121,SRC-030-H-000121,CUS00265,2018-03-19 16:36:00,Store,Bank Transfer,AUD,Thompson,Completed,3177.33,13.57,NaN,5.0,288.85,3032.03,Autumn,False,-37.876805,144.895928,Mobile,Referral,gift purchase for a family member,NaN
HORD000122,SRC-030-H-000122,CUS00007,2018-02-08 14:42:00,Store,PayPal,AUD,Bakers,Completed,5145.69,21.0,B2SAVE-51,15.0,467.79,4394.84,Summer,True,-37.771958,145.003189,Tablet,Referral,please leave at reception,B2SAVE-51
HORD000123,SRC-030-H-000123,CUS00175,2018-09-21 11:31:00,Store,Card,AUD,Thompson,Completed,7829.89,11.43,NaN,10.0,711.81,7058.33,Spring,False,-37.850961,144.909526,Tablet,Store,no special instruction,NaN
HORD000124,SRC-030-H-000124,CUS00329,2018-06-14 17:44:00,Store,Bank Transfer,AUD,Thompson,Completed,3385.87,25.31,NaN,0.0,307.81,3411.18,Winter,True,-37.791028,144.9327,Tablet,Social,no special instruction,NaN
HORD000125,SRC-030-H-000125,CUS00150,2018-10-30 09:37:00,Mobile,Card,AUD,Nickolson,Completed,1747.53,21.52,NaN,5.0,158.87,1681.67,Spring,True,-37.860171,144.985052,Tablet,Store,gift purchase for a family member,NaN
HORD000126,SRC-030-H-000126,CUS00168,2018-12-30 10:17:00,Store,Gift Card,AUD,Thompson,Completed,3501.43,11.36,NaN,10.0,318.31,3162.65,Summer,False,-37.770696,144.959945,Tablet,Social,please use minimal packaging,NaN
HORD000127,SRC-030-H-000127,CUS00108,2018-04-29 13:51:00,Store,Bank Transfer,AUD,Thompson,Completed,3915.72,21.62,NaN,5.0,355.97,3741.55,Autumn,True,-37.782285,144.910918,Tablet,Social,no special instruction,NaN
HORD000128,SRC-030-H-000128,CUS00177,2018-10-13 21:38:00,Web,Bank Transfer,AUD,Thompson,Completed,4893.57,12.82,NaN,10.0,444.87,4417.03,Spring,False,-37.850354,144.87913,Tablet,Social,please leave at reception,NaN
HORD000129,SRC-030-H-000129,CUS00314,2018-09-14 15:58:00,Store,Card,AUD,Bakers,Completed,3221.59,21.12,NaN,0.0,292.87,3242.71,Spring,True,-37.824607,145.040193,Desktop,Organic,please leave at reception,NaN
HORD000130,SRC-030-H-000130,CUS00471,2018-01-24 08:59:00,Store,Card,AUD,Nickolson,Completed,4133.09,10.19,B2SAVE-59,15.0,375.74,3523.32,Summer,False,-37.84129,144.990611,Tablet,Social,please leave at reception,B2SAVE-59
HORD000131,SRC-030-H-000131,CUS00450,2018-06-13 12:54:00,Mobile,PayPal,AUD,Thompson,Completed,2702.32,17.2,B2SAVE-60,15.0,245.67,2314.17,Winter,False,-37.75804,144.879979,Tablet,Referral,call before delivery,B2SAVE-60
HORD000132,SRC-030-H-000132,CUS00458,2018-12-15 13:20:00,Store,PayPal,AUD,Nickolson,Completed,7201.78,9.17,B2SAVE-61,15.0,654.71,6130.68,Summer,False,-37.827573,144.984898,Tablet,Store,please use minimal packaging,B2SAVE-61
HORD000133,SRC-030-H-000133,CUS00029,2018-09-19 21:07:00,Store,Bank Transfer,AUD,Thompson,Completed,1113.27,11.03,B2SAVE-62,15.0,101.21,957.31,Spring,False,-37.781911,144.908178,Mobile,Social,call before delivery,B2SAVE-62
HORD000134,SRC-030-H-000134,CUS00391,2018-03-30 13:27:00,Mobile,Bank Transfer,AUD,Bakers,Completed,2598.33,12.53,NaN,10.0,236.21,2351.03,Autumn,False,-37.848543,145.059447,Desktop,Referral,call before delivery,NaN
HORD000135,SRC-030-H-000135,CUS00161,2018-10-06 17:56:00,Web,PayPal,AUD,Bakers,Completed,1149.75,11.4,B2SAVE-64,20.0,104.52,931.2,Spring,False,-37.800817,145.054956,Desktop,Paid Search,please use minimal packaging,B2SAVE-64
HORD000136,SRC-030-H-000136,CUS00003,2018-10-22 08:49:00,Web,Card,AUD,Thompson,Completed,4441.44,13.19,B2SAVE-65,15.0,403.77,3788.41,Spring,False,-37.747113,144.915708,Desktop,Store,please use minimal packaging,B2SAVE-65
HORD000137,SRC-030-H-000137,CUS00309,2018-05-11 16:30:00,Web,Bank Transfer,AUD,Bakers,Completed,2671.21,13.73,NaN,0.0,242.84,2684.94,Autumn,False,-37.880566,145.036252,Mobile,Paid Search,please leave at reception,NaN
HORD000138,SRC-030-H-000138,CUS00166,2018-10-11 11:09:00,Web,Card,AUD,Bakers,Completed,2511.05,21.67,NaN,5.0,228.28,2407.17,Spring,True,-37.828865,145.047196,Desktop,Paid Search,call before delivery,NaN
HORD000139,SRC-030-H-000139,CUS00247,2018-03-31 17:25:00,Web,Card,AUD,Nickolson,Completed,1649.69,10.69,B2SAVE-68,15.0,149.97,1412.93,Autumn,False,-37.85453,144.998446,Desktop,Store,gift purchase for a family member,B2SAVE-68
HORD000140,SRC-030-H-000140,CUS00093,2018-11-11 10:26:00,Web,Card,AUD,Thompson,Completed,1708.02,10.11,B2SAVE-69,20.0,155.27,1376.53,Spring,False,-37.844394,144.940795,Tablet,Referral,please use minimal packaging,B2SAVE-69
HORD000141,SRC-030-H-000141,CUS00057,2018-06-03 09:19:00,Mobile,Gift Card,AUD,Thompson,Completed,3835.53,16.93,B2SAVE-70,15.0,348.68,3277.13,Winter,False,-37.867761,144.885836,Tablet,Referral,call before delivery,B2SAVE-70
HORD000142,SRC-030-H-000142,CUS00413,2018-12-25 13:04:00,Web,Bank Transfer,AUD,Nickolson,Completed,3369.64,12.06,NaN,0.0,306.33,3381.7,Summer,False,-37.864667,144.938653,Desktop,Referral,gift purchase for a family member,NaN
HORD000143,SRC-030-H-000143,CUS00064,2018-01-06 14:51:00,Web,Bank Transfer,AUD,Thompson,Completed,664.25,13.72,NaN,10.0,60.39,611.55,Summer,False,-37.866688,144.883865,Desktop,Social,gift purchase for a family member,NaN
HORD000144,SRC-030-H-000144,CUS00292,2018-09-03 15:20:00,Mobile,Gift Card,AUD,Bakers,Completed,2280.92,21.49,NaN,5.0,207.36,2188.36,Spring,True,-37.803074,145.048874,Tablet,Organic,call before delivery,NaN
HORD000145,SRC-030-H-000145,CUS00436,2018-07-26 10:54:00,Store,Card,AUD,Thompson,Completed,1617.62,14.34,NaN,10.0,147.06,1470.2,Winter,False,-37.767554,144.957769,Tablet,Social,please use minimal packaging,NaN
HORD000146,SRC-030-H-000146,CUS00050,2018-11-13 13:06:00,Mobile,PayPal,AUD,Bakers,Completed,339.6,10.72,NaN,10.0,30.87,316.36,Spring,False,-37.770558,144.989787,Mobile,Referral,please leave at reception,NaN
HORD000147,SRC-030-H-000147,CUS00411,2018-03-31 20:53:00,Store,PayPal,AUD,Bakers,Completed,3404.55,21.07,NaN,10.0,309.5,3085.17,Autumn,True,-37.799095,145.037859,Mobile,Referral,please use minimal packaging,NaN
HORD000148,SRC-030-H-000148,CUS00119,2018-12-18 20:24:00,Mobile,Bank Transfer,AUD,Thompson,Completed,3041.67,13.88,NaN,0.0,276.52,3055.55,Summer,False,-37.752823,144.888823,Tablet,Social,no special instruction,NaN
HORD000149,SRC-030-H-000149,CUS00326,2018-03-14 11:06:00,Mobile,Card,AUD,Bakers,Completed,1164.79,12.36,NaN,10.0,105.89,1060.67,Autumn,False,-37.851966,145.052709,Mobile,Store,please use minimal packaging,NaN
HORD000150,SRC-030-H-000150,CUS00365,2018-02-24 13:47:00,Store,Bank Transfer,AUD,Thompson,Completed,606.0,9.19,NaN,0.0,55.09,615.19,Summer,False,-37.801613,144.933593,Tablet,Referral,please use minimal packaging,NaN
HORD000151,SRC-030-H-000151,CUS00035,2018-05-07 12:01:00,Store,Gift Card,AUD,Bakers,Completed,7156.07,12.9,NaN,0.0,650.55,7168.97,Autumn,False,-37.742034,144.998155,Mobile,Paid Search,call before delivery,NaN
HORD000152,SRC-030-H-000152,CUS00119,2018-03-29 08:11:00,Web,Bank Transfer,AUD,Thompson,Completed,10046.12,13.55,B2SAVE-81,15.0,913.28,8552.75,Autumn,False,-37.752823,144.888823,Tablet,Social,please use minimal packaging,B2SAVE-81
HORD000153,SRC-030-H-000153,CUS00167,2018-02-18 12:03:00,Mobile,Gift Card,AUD,Bakers,Completed,1195.04,23.75,NaN,0.0,108.64,1218.79,Summer,True,-37.750746,145.050929,Tablet,Organic,no special instruction,NaN
HORD000154,SRC-030-H-000154,CUS00352,2018-02-01 17:07:00,Mobile,Bank Transfer,AUD,Nickolson,Completed,2424.45,13.21,NaN,10.0,220.4,2195.22,Summer,False,-37.880974,145.000227,Mobile,Referral,gift purchase for a family member,NaN
HORD000155,SRC-030-H-000155,CUS00184,2018-10-23 13:09:00,Web,PayPal,AUD,Bakers,Completed,2090.51,10.82,B2SAVE-84,25.0,190.05,1578.7,Spring,False,-37.802763,145.046192,Mobile,Paid Search,no special instruction,B2SAVE-84
HORD000156,SRC-030-H-000156,CUS00188,2018-03-15 16:33:00,Store,Bank Transfer,AUD,Bakers,Completed,1678.68,9.42,B2SAVE-85,20.0,152.61,1352.36,Autumn,False,-37.783811,145.007454,Desktop,Referral,call before delivery,B2SAVE-85
HORD000157,SRC-030-H-000157,CUS00468,2018-10-19 08:16:00,Store,PayPal,AUD,Nickolson,Completed,3385.87,13.26,NaN,10.0,307.81,3060.54,Spring,False,-37.888382,144.953681,Desktop,Social,no special instruction,NaN
HORD000158,SRC-030-H-000158,CUS00270,2018-05-21 17:43:00,Store,Bank Transfer,AUD,Bakers,Completed,3324.75,22.89,NaN,0.0,302.25,3347.64,Autumn,True,-37.847172,145.048854,Desktop,Paid Search,please leave at reception,NaN
HORD000159,SRC-030-H-000159,CUS00222,2018-05-03 12:45:00,Mobile,Bank Transfer,AUD,Bakers,Completed,5369.62,21.93,NaN,5.0,488.15,5123.07,Autumn,True,-37.776685,145.034114,Tablet,Organic,please leave at reception,NaN
HORD000160,SRC-030-H-000160,CUS00266,2018-07-18 08:08:00,Store,PayPal,AUD,Thompson,Completed,2175.91,17.14,NaN,0.0,197.81,2193.05,Winter,False,-37.742146,144.912711,Tablet,Paid Search,call before delivery,NaN
HORD000161,SRC-030-H-000161,CUS00482,2018-09-10 14:54:00,Mobile,Card,AUD,Thompson,Completed,6202.84,11.03,NaN,0.0,563.89,6213.87,Spring,False,-37.840417,144.90476,Mobile,Referral,gift purchase for a family member,NaN
HORD000162,SRC-030-H-000162,CUS00220,2018-10-06 19:10:00,Mobile,Card,AUD,Thompson,Completed,414.95,13.34,NaN,0.0,37.72,428.29,Spring,False,-37.741738,144.932328,Tablet,Social,gift purchase for a family member,NaN
HORD000163,SRC-030-H-000163,CUS00208,2018-04-11 21:33:00,Web,Bank Transfer,AUD,Thompson,Completed,4477.6,11.26,NaN,0.0,407.05,4488.86,Autumn,False,-37.7746,144.907696,Mobile,Organic,no special instruction,NaN
HORD000164,SRC-030-H-000164,CUS00145,2018-11-04 13:38:00,Store,PayPal,AUD,Nickolson,Completed,214.68,12.76,NaN,0.0,19.52,227.44,Spring,False,-37.881684,144.950487,Mobile,Paid Search,please use minimal packaging,NaN
HORD000165,SRC-030-H-000165,CUS00394,2018-01-31 18:01:00,Web,Gift Card,AUD,Bakers,Completed,1531.6,9.89,NaN,0.0,139.24,1541.49,Summer,False,-37.786571,144.987083,Tablet,Paid Search,please leave at reception,NaN
HORD000166,SRC-030-H-000166,CUS00456,2018-07-04 09:12:00,Store,PayPal,AUD,Bakers,Completed,4749.62,16.78,NaN,10.0,431.78,4291.44,Winter,False,-37.876511,145.029113,Desktop,Store,call before delivery,NaN
HORD000167,SRC-030-H-000167,CUS00329,2018-01-18 13:56:00,Store,Bank Transfer,AUD,Thompson,Completed,5556.52,19.9,B2SAVE-16,20.0,505.14,4465.12,Summer,True,-37.791028,144.9327,Tablet,Social,no special instruction,B2SAVE-16
HORD000168,SRC-030-H-000168,CUS00408,2018-06-06 17:03:00,Web,PayPal,AUD,Thompson,Completed,308.23,13.42,B2SAVE-17,15.0,28.02,275.42,Winter,False,-37.838083,144.91449,Mobile,Paid Search,no special instruction,B2SAVE-17
HORD000169,SRC-030-H-000169,CUS00050,2018-03-19 20:34:00,Web,Gift Card,AUD,Bakers,Completed,4314.94,10.44,NaN,0.0,392.27,4325.38,Autumn,False,-37.770558,144.989787,Mobile,Referral,gift purchase for a family member,NaN
HORD000170,SRC-030-H-000170,CUS00487,2018-08-27 08:37:00,Web,Bank Transfer,AUD,Thompson,Completed,1103.04,12.29,B2SAVE-19,20.0,100.28,894.72,Winter,False,-37.805762,144.917738,Mobile,Social,gift purchase for a family member,B2SAVE-19
HORD000171,SRC-030-H-000171,CUS00068,2018-08-26 20:57:00,Store,Bank Transfer,AUD,Bakers,Completed,2793.6,14.03,NaN,10.0,253.96,2528.27,Winter,False,-37.797784,145.046903,Desktop,Referral,please leave at reception,NaN
HORD000172,SRC-030-H-000172,CUS00037,2018-07-04 10:41:00,Web,Card,AUD,Bakers,Completed,5224.47,10.73,NaN,5.0,474.95,4973.98,Winter,False,-37.805414,144.987419,Mobile,Social,gift purchase for a family member,NaN
HORD000173,SRC-030-H-000173,CUS00032,2018-02-17 13:58:00,Store,Bank Transfer,AUD,Bakers,Completed,1894.34,12.4,NaN,10.0,172.21,1717.31,Summer,False,-37.787238,145.06071,Desktop,Social,gift purchase for a family member,NaN
HORD000174,SRC-030-H-000174,CUS00009,2018-05-31 18:52:00,Web,Bank Transfer,AUD,Thompson,Completed,2923.86,11.67,B2SAVE-23,25.0,265.81,2204.56,Autumn,False,-37.760761,144.929177,Tablet,Paid Search,no special instruction,B2SAVE-23
HORD000175,SRC-030-H-000175,CUS00067,2018-02-15 10:24:00,Mobile,Gift Card,AUD,Thompson,Completed,3719.58,12.99,NaN,0.0,338.14,3732.57,Summer,False,-37.866466,144.902901,Tablet,Referral,no special instruction,NaN
HORD000176,SRC-030-H-000176,CUS00372,2018-09-25 17:07:00,Web,PayPal,AUD,Thompson,Completed,2186.85,24.3,NaN,5.0,198.8,2101.81,Spring,True,-37.755706,144.880365,Desktop,Store,please leave at reception,NaN
HORD000177,SRC-030-H-000177,CUS00342,2018-02-02 16:29:00,Web,PayPal,AUD,Nickolson,Completed,2534.53,10.24,NaN,0.0,230.41,2544.77,Summer,False,-37.846898,144.975857,Tablet,Organic,no special instruction,NaN
HORD000178,SRC-030-H-000178,CUS00302,2018-01-21 16:36:00,Mobile,Bank Transfer,AUD,Thompson,Completed,12361.19,14.03,B2SAVE-27,20.0,1123.74,9902.98,Summer,False,-37.885426,144.913299,Desktop,Organic,please leave at reception,B2SAVE-27
HORD000179,SRC-030-H-000179,CUS00312,2018-12-11 16:40:00,Store,Bank Transfer,AUD,Thompson,Completed,308.23,10.99,B2SAVE-28,15.0,28.02,272.99,Summer,False,-37.844896,144.920649,Desktop,Store,gift purchase for a family member,B2SAVE-28
HORD000180,SRC-030-H-000180,CUS00270,2018-12-26 13:40:00,Web,Bank Transfer,AUD,Bakers,Completed,7995.4,12.39,NaN,0.0,726.85,8007.79,Summer,False,-37.847172,145.048854,Desktop,Paid Search,please leave at reception,NaN
HORD000181,SRC-030-H-000181,CUS00280,2018-02-24 08:38:00,Mobile,PayPal,AUD,Bakers,Completed,4818.43,13.52,NaN,5.0,438.04,4591.03,Summer,False,-37.746813,145.035957,Desktop,Paid Search,please leave at reception,NaN
HORD000182,SRC-030-H-000182,CUS00154,2018-07-07 20:08:00,Mobile,Gift Card,AUD,Thompson,Completed,2599.6,13.32,NaN,0.0,236.33,2612.92,Winter,False,-37.806856,144.90327,Desktop,Paid Search,call before delivery,NaN
HORD000183,SRC-030-H-000183,CUS00386,2018-03-07 08:21:00,Web,Card,AUD,Bakers,Completed,3217.2,11.35,NaN,10.0,292.47,2906.83,Autumn,False,-37.779303,145.045344,Desktop,Organic,gift purchase for a family member,NaN
HORD000184,SRC-030-H-000184,CUS00407,2018-08-16 09:40:00,Store,PayPal,AUD,Thompson,Completed,1511.77,27.72,NaN,5.0,137.43,1463.9,Winter,True,-37.855296,144.914237,Desktop,Paid Search,gift purchase for a family member,NaN
HORD000185,SRC-030-H-000185,CUS00258,2018-05-17 15:36:00,Store,Card,AUD,Thompson,Completed,1074.95,22.13,NaN,5.0,97.72,1043.33,Autumn,True,-37.851537,144.912149,Mobile,Organic,gift purchase for a family member,NaN
HORD000186,SRC-030-H-000186,CUS00040,2018-09-09 17:22:00,Mobile,PayPal,AUD,Bakers,Completed,3259.84,10.83,NaN,10.0,296.35,2944.69,Spring,False,-37.796593,145.044312,Desktop,Referral,call before delivery,NaN
HORD000187,SRC-030-H-000187,CUS00174,2018-04-17 13:16:00,Mobile,Bank Transfer,AUD,Bakers,Completed,2988.89,11.31,NaN,10.0,271.72,2701.31,Autumn,False,-37.853862,145.024729,Tablet,Social,call before delivery,NaN
HORD000188,SRC-030-H-000188,CUS00420,2018-05-08 21:11:00,Web,Card,AUD,Nickolson,Completed,1501.24,8.75,NaN,10.0,136.48,1359.87,Autumn,False,-37.837449,144.960392,Desktop,Organic,please use minimal packaging,NaN
HORD000189,SRC-030-H-000189,CUS00215,2018-07-31 11:46:00,Web,Card,AUD,Nickolson,Completed,3663.97,14.35,NaN,0.0,333.09,3678.32,Winter,False,-37.858929,144.997598,Desktop,Organic,please use minimal packaging,NaN
HORD000190,SRC-030-H-000190,CUS00012,2018-09-17 20:07:00,Store,Bank Transfer,AUD,Thompson,Completed,4829.24,11.67,NaN,10.0,439.02,4357.99,Spring,False,-37.84461,144.896049,Desktop,Store,please use minimal packaging,NaN
HORD000191,SRC-030-H-000191,CUS00256,2018-05-24 17:12:00,Mobile,Card,AUD,Thompson,Completed,2454.73,8.54,NaN,5.0,223.16,2340.53,Autumn,False,-37.830444,144.946832,Mobile,Referral,please use minimal packaging,NaN
HORD000192,SRC-030-H-000192,CUS00394,2018-07-07 16:58:00,Mobile,Bank Transfer,AUD,Bakers,Completed,2090.33,12.3,B2SAVE-41,20.0,190.03,1684.56,Winter,False,-37.786571,144.987083,Tablet,Paid Search,no special instruction,B2SAVE-41
HORD000193,SRC-030-H-000193,CUS00004,2018-06-10 15:00:00,Mobile,Gift Card,AUD,Bakers,Completed,1191.25,16.51,NaN,5.0,108.3,1148.2,Winter,False,-37.752863,145.043831,Tablet,Paid Search,call before delivery,NaN
HORD000194,SRC-030-H-000194,CUS00186,2018-12-26 13:55:00,Mobile,Gift Card,AUD,Bakers,Completed,431.3,12.73,NaN,10.0,39.21,400.9,Summer,False,-37.840261,145.061863,Tablet,Paid Search,no special instruction,NaN
HORD000195,SRC-030-H-000195,CUS00219,2018-06-30 21:07:00,Web,Gift Card,AUD,Bakers,Completed,14286.21,12.13,NaN,10.0,1298.75,12869.72,Winter,False,-37.796617,145.018143,Mobile,Store,call before delivery,NaN
HORD000196,SRC-030-H-000196,CUS00182,2018-06-18 10:49:00,Mobile,Gift Card,AUD,Bakers,Completed,3985.73,12.31,NaN,0.0,362.34,3998.04,Winter,False,-37.833303,145.004495,Tablet,Store,gift purchase for a family member,NaN
HORD000197,SRC-030-H-000197,CUS00349,2018-06-30 19:00:00,Web,Card,AUD,Bakers,Completed,2659.02,15.47,NaN,5.0,241.73,2541.54,Winter,False,-37.754498,144.974418,Tablet,Paid Search,please leave at reception,NaN
HORD000198,SRC-030-H-000198,CUS00168,2018-06-21 17:14:00,Store,Bank Transfer,AUD,Thompson,Completed,1752.04,14.08,NaN,5.0,159.28,1678.52,Winter,False,-37.770696,144.959945,Tablet,Social,no special instruction,NaN
HORD000199,SRC-030-H-000199,CUS00453,2018-05-26 18:12:00,Store,Bank Transfer,AUD,Thompson,Completed,1587.24,14.78,B2SAVE-48,15.0,144.29,1363.93,Autumn,False,-37.74047,144.879827,Tablet,Organic,please leave at reception,B2SAVE-48
HORD000200,SRC-030-H-000200,CUS00337,2018-04-22 11:50:00,Web,Gift Card,AUD,Thompson,Completed,529.72,13.3,NaN,0.0,48.16,543.02,Autumn,False,-37.882565,144.921831,Mobile,Organic,no special instruction,NaN
HORD000201,SRC-030-H-000201,CUS00069,2018-09-06 08:23:00,Mobile,Gift Card,AUD,Bakers,Completed,1714.61,10.35,NaN,0.0,155.87,1724.96,Spring,False,-37.775852,144.984748,Mobile,Social,please use minimal packaging,NaN
HORD000202,SRC-030-H-000202,CUS00134,2018-05-12 08:46:00,Store,Bank Transfer,AUD,Bakers,Completed,4534.43,10.59,B2SAVE-51,15.0,412.22,3864.86,Autumn,False,-37.850553,145.005354,Mobile,Social,please use minimal packaging,B2SAVE-51
HORD000203,SRC-030-H-000203,CUS00209,2018-06-10 15:50:00,Mobile,PayPal,AUD,Bakers,Completed,1128.5,13.88,NaN,10.0,102.59,1029.53,Winter,False,-37.811225,145.047158,Desktop,Social,please use minimal packaging,NaN
HORD000204,SRC-030-H-000204,CUS00045,2018-12-05 17:43:00,Web,Bank Transfer,AUD,Nickolson,Completed,316.23,8.92,NaN,5.0,28.75,309.34,Summer,False,-37.807112,144.965893,Tablet,Store,gift purchase for a family member,NaN
HORD000205,SRC-030-H-000205,CUS00149,2018-04-22 21:26:00,Web,PayPal,AUD,Thompson,Completed,5871.02,10.94,NaN,0.0,533.73,5881.96,Autumn,False,-37.767692,144.955115,Mobile,Store,please leave at reception,NaN
HORD000206,SRC-030-H-000206,CUS00145,2018-06-22 10:34:00,Store,PayPal,AUD,Nickolson,Completed,1482.32,16.13,NaN,0.0,134.76,1498.45,Winter,False,-37.881684,144.950487,Mobile,Paid Search,please use minimal packaging,NaN
HORD000207,SRC-030-H-000207,CUS00079,2018-06-04 09:03:00,Store,PayPal,AUD,Bakers,Completed,1664.1,10.7,NaN,0.0,151.28,1674.8,Winter,False,-37.805477,144.987878,Mobile,Social,gift purchase for a family member,NaN
HORD000208,SRC-030-H-000208,CUS00412,2018-04-26 11:28:00,Mobile,PayPal,AUD,Bakers,Completed,3826.46,12.9,NaN,10.0,347.86,3456.71,Autumn,False,-37.873836,145.024818,Desktop,Social,call before delivery,NaN
